"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-05-28","Colombia-Huila-Guadalupe","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Hobo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Iquira","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Isnos","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Huila-La_Argentina","municipality","zika_suspected","CO0003",NA,NA,"5","cases"
"2016-05-28","Colombia-Huila-La_Plata","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Nataga","municipality","zika_suspected","CO0003",NA,NA,"7","cases"
"2016-05-28","Colombia-Huila-Oporapa","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Paicol","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Palermo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Palestina","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Huila-Pital","municipality","zika_suspected","CO0003",NA,NA,"21","cases"
"2016-05-28","Colombia-Huila-Pitalito","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Rivera","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Saladoblanco","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-San_Agustin","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Santa_Maria","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Suaza","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Tarqui","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Tesalia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Tello","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Teruel","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Timana","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Villavieja","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Huila-Yaguara","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Unknown","municipality","zika_suspected","CO0003",NA,NA,"15","cases"
"2016-05-28","Colombia-Guajira-Riohacha","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Albania","municipality","zika_suspected","CO0003",NA,NA,"57","cases"
"2016-05-28","Colombia-Guajira-Barrancas","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Dibulla","municipality","zika_suspected","CO0003",NA,NA,"32","cases"
"2016-05-28","Colombia-Guajira-Distraccion","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-El_Molino","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Fonseca","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Hatonuevo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-La_Jagua_Del_Pilar","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Maicao","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Manaure","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-San_Juan_Del_Cesar","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Uribia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Urumita","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Guajira-Villanueva","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Sta_Marta_D.E.-Santa_Marta","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Unknown","municipality","zika_suspected","CO0003",NA,NA,"16","cases"
"2016-05-28","Colombia-Magdalena-Algarrobo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Aracataca","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Ariguani","municipality","zika_suspected","CO0003",NA,NA,"4","cases"
"2016-05-28","Colombia-Magdalena-Cerro_San_Antonio","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Magdalena-Chibolo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Cienaga","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Concordia","municipality","zika_suspected","CO0003",NA,NA,"10","cases"
"2016-05-28","Colombia-Magdalena-El_Banco","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-El_Pinon","municipality","zika_suspected","CO0003",NA,NA,"56","cases"
"2016-05-28","Colombia-Magdalena-El_Reten","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Fundacion","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Guamal","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Nueva_Granada","municipality","zika_suspected","CO0003",NA,NA,"6","cases"
"2016-05-28","Colombia-Magdalena-Pedraza","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Pijino_Del_Carmen","municipality","zika_suspected","CO0003",NA,NA,"3","cases"
"2016-05-28","Colombia-Magdalena-Pivijay","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Plato","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Puebloviejo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Remolino","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Sabanas_De_San_Angel","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Salamina","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-San_Sebastian_De_Buenavista","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-San_Zenon","municipality","zika_suspected","CO0003",NA,NA,"23","cases"
"2016-05-28","Colombia-Magdalena-Santa_Ana","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Santa_Barbara_De_Pinto","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Sitionuevo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Tenerife","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Magdalena-Zapayan","municipality","zika_suspected","CO0003",NA,NA,"41","cases"
"2016-05-28","Colombia-Magdalena-Zona_Bananera","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Unknown","municipality","zika_suspected","CO0003",NA,NA,"41","cases"
"2016-05-28","Colombia-Meta-Villavicencio","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Acacias","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Barranca_De_Upia","municipality","zika_suspected","CO0003",NA,NA,"5","cases"
"2016-05-28","Colombia-Meta-Cabuyaro","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Castilla_La_Nueva","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Cubarral","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Cumaral","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-El_Calvario","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-El_Castillo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-El_Dorado","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Fuente_De_Oro","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Granada","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Guamal","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Mapiripan","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Mesetas","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-La_Macarena","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Uribe","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Lejanias","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Puerto_Concordia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Puerto_Gaitan","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Puerto_Lopez","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Puerto_Lleras","municipality","zika_suspected","CO0003",NA,NA,"6","cases"
"2016-05-28","Colombia-Meta-Puerto_Rico","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Restrepo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-San_Carlos_De_Guaroa","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-San_Juan_De_Arama","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-San_Juanito","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Meta-San_Martin","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Meta-Vistahermosa","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Unknown","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Pasto","municipality","zika_suspected","CO0003",NA,NA,"5","cases"
"2016-05-28","Colombia-Narino-Alban","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Aldana","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Ancuya","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Arboleda","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Barbacoas","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Belen","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Buesaco","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Colon","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Consaca","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Contadero","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Cordoba","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Cuaspud","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Cumbal","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Cumbitara","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Chachagui","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-El_Charco","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-El_Penol","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-El_Rosario","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-El_Tablon_De_Gomez","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-El_Tambo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Funes","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Guachucal","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Guaitarilla","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Gualmatan","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Iles","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Imues","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Ipiales","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-La_Cruz","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-La_Florida","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-La_Llanada","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-La_Tola","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-La_Union","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Leiva","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Linares","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Los_Andes","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Magsi","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Mallama","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Mosquera","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Narino","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Narino-Olaya_Herrera","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Ospina","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Francisco_Pizarro","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Policarpa","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Potosi","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Providencia","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Puerres","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Pupiales","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Ricaurte","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Roberto_Payan","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Samaniego","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Sandona","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-San_Bernardo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-San_Lorenzo","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-San_Pablo","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-San_Pedro_De_Cartago","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Narino-Santa_Barbara","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Santacruz","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Sapuyes","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Taminango","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Tangua","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-San_Andres_De_Tumaco","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Tuquerres","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Narino-Yacuanquer","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Norte_Santander-Unknown","municipality","zika_suspected","CO0003",NA,NA,"21","cases"
"2016-05-28","Colombia-Norte_Santander-Cucuta","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Abrego","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Arboledas","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Bochalema","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Bucarasica","municipality","zika_suspected","CO0003",NA,NA,"4","cases"
"2016-05-28","Colombia-Norte_Santander-Cacota","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Cachira","municipality","zika_suspected","CO0003",NA,NA,"4","cases"
"2016-05-28","Colombia-Norte_Santander-Chinacota","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Chitaga","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Norte_Santander-Convencion","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Cucutilla","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Durania","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-El_Carmen","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-El_Tarra","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-El_Zulia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Gramalote","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Hacari","municipality","zika_suspected","CO0003",NA,NA,"13","cases"
"2016-05-28","Colombia-Norte_Santander-Herran","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Labateca","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-La_Esperanza","municipality","zika_suspected","CO0003",NA,NA,"11","cases"
"2016-05-28","Colombia-Norte_Santander-La_Playa","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Los_Patios","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Lourdes","municipality","zika_suspected","CO0003",NA,NA,"3","cases"
"2016-05-28","Colombia-Norte_Santander-Mutiscua","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Ocana","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Pamplona","municipality","zika_suspected","CO0003",NA,NA,"3","cases"
"2016-05-28","Colombia-Norte_Santander-Pamplonita","municipality","zika_suspected","CO0003",NA,NA,"5","cases"
"2016-05-28","Colombia-Norte_Santander-Puerto_Santander","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Ragonvalia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Salazar","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-San_Calixto","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Norte_Santander-San_Cayetano","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Santiago","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Sardinata","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Silos","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Teorama","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Tibu","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Toledo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Villa_Caro","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Norte_Santander-Villa_Del_Rosario","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Unknown","municipality","zika_suspected","CO0003",NA,NA,"9","cases"
"2016-05-28","Colombia-Quindio-Armenia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Buenavista","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Quindio-Calarca","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Circasia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Cordoba","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Quindio-Filandia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Genova","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-La_Tebaida","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Montenegro","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Pijao","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Quindio-Quimbaya","municipality","zika_suspected","CO0003",NA,NA,"26","cases"
"2016-05-28","Colombia-Quindio-Salento","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Unknown","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Pereira","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Apia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Balboa","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Belen_De_Umbria","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Dosquebradas","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Guatica","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-La_Celia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-La_Virginia","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Marsella","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Mistrato","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Pueblo_Rico","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Quinchia","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Risaralda-Santa_Rosa_De_Cabal","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Risaralda-Santuario","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Unknown","municipality","zika_suspected","CO0003",NA,NA,"12","cases"
"2016-05-28","Colombia-Santander-Bucaramanga","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Aguada","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Albania","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Aratoca","municipality","zika_suspected","CO0003",NA,NA,"1","cases"
"2016-05-28","Colombia-Santander-Barbosa","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Barichara","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Barrancabermeja","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Betulia","municipality","zika_suspected","CO0003",NA,NA,"4","cases"
"2016-05-28","Colombia-Santander-Bolivar","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Cabrera","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-California","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Capitanejo","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Carcasi","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Cepita","municipality","zika_suspected","CO0003",NA,NA,"18","cases"
"2016-05-28","Colombia-Santander-Cerrito","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Charala","municipality","zika_suspected","CO0003",NA,NA,"8","cases"
"2016-05-28","Colombia-Santander-Charta","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Santander-Chima","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Chipata","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Cimitarra","municipality","zika_suspected","CO0003",NA,NA,"21","cases"
"2016-05-28","Colombia-Santander-Concepcion","municipality","zika_suspected","CO0003",NA,NA,"2","cases"
"2016-05-28","Colombia-Santander-Confines","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
"2016-05-28","Colombia-Santander-Contratacion","municipality","zika_suspected","CO0003",NA,NA,"0","cases"
